formula,homeAttack,homeDefense,awayAttack,awayDefense,statGapAttack,statGapDefense,avgHomeGoals,avgAwayGoals,avgTotalGoals,homeWinRate,drawRate,awayWinRate,blowoutRate3Plus
quadratic_ratio,180,420,180,420,0,0,3.357,3.368,6.725,0.4985,0.0000,0.5015,0.2745
quadratic_ratio,180,420,240,180,-60,240,10.085,5.055,15.140,0.9615,0.0000,0.0385,0.8110
quadratic_ratio,180,420,240,240,-60,180,7.357,5.146,12.503,0.7805,0.0000,0.2195,0.5230
quadratic_ratio,180,420,240,300,-60,120,5.520,5.171,10.691,0.5555,0.0000,0.4445,0.3700
quadratic_ratio,180,420,240,360,-60,60,4.149,5.269,9.418,0.3230,0.0000,0.6770,0.3820
quadratic_ratio,180,420,240,420,-60,0,3.287,5.135,8.421,0.2340,0.0000,0.7660,0.4285
quadratic_ratio,180,420,300,180,-120,240,10.116,6.958,17.075,0.8565,0.0000,0.1435,0.6315
quadratic_ratio,180,420,300,240,-120,180,7.475,7.047,14.522,0.5595,0.0000,0.4405,0.4100
quadratic_ratio,180,420,300,300,-120,120,5.569,7.016,12.585,0.3075,0.0000,0.6925,0.4375
quadratic_ratio,180,420,300,360,-120,60,4.093,6.910,11.003,0.1510,0.0000,0.8490,0.5780
quadratic_ratio,180,420,300,420,-120,0,3.236,6.890,10.125,0.0715,0.0000,0.9285,0.6810
quadratic_ratio,180,420,360,180,-180,240,10.263,8.902,19.165,0.6670,0.0000,0.3330,0.4655
quadratic_ratio,180,420,360,240,-180,180,7.308,8.875,16.183,0.3015,0.0000,0.6985,0.4895
quadratic_ratio,180,420,360,300,-180,120,5.455,8.717,14.172,0.1370,0.0000,0.8630,0.6325
quadratic_ratio,180,420,360,360,-180,60,4.100,8.845,12.944,0.0460,0.0000,0.9540,0.8030
quadratic_ratio,180,420,360,420,-180,0,3.252,8.612,11.864,0.0295,0.0000,0.9705,0.8620
quadratic_ratio,180,420,420,180,-240,240,10.293,10.350,20.642,0.4995,0.0000,0.5005,0.4310
quadratic_ratio,180,420,420,240,-240,180,7.269,10.192,17.460,0.1705,0.0000,0.8295,0.6300
quadratic_ratio,180,420,420,300,-240,120,5.532,10.094,15.626,0.0565,0.0000,0.9435,0.7635
quadratic_ratio,180,420,420,360,-240,60,3.978,10.030,14.008,0.0105,0.0000,0.9895,0.8920
quadratic_ratio,180,420,420,420,-240,0,3.225,10.030,13.256,0.0050,0.0000,0.9950,0.9380
quadratic_ratio,240,180,180,180,60,0,13.130,10.287,23.417,0.8280,0.0000,0.1720,0.6075
quadratic_ratio,240,180,180,240,60,-60,10.335,10.302,20.636,0.5035,0.0000,0.4965,0.4300
quadratic_ratio,240,180,180,300,60,-120,8.245,10.251,18.495,0.2530,0.0000,0.7470,0.5060
quadratic_ratio,240,180,180,360,60,-180,6.298,10.145,16.442,0.0980,0.0000,0.9020,0.7200
quadratic_ratio,240,180,180,420,60,-240,5.101,10.111,15.212,0.0475,0.0000,0.9525,0.8100
quadratic_ratio,240,180,240,180,0,0,13.216,13.289,26.505,0.4855,0.0000,0.5145,0.4205
quadratic_ratio,240,180,240,240,0,-60,10.225,13.050,23.274,0.1835,0.0000,0.8165,0.5965
quadratic_ratio,240,180,240,300,0,-120,8.043,12.864,20.908,0.0505,0.0000,0.9495,0.7870
quadratic_ratio,240,180,240,360,0,-180,6.216,12.866,19.082,0.0150,0.0000,0.9850,0.9100
quadratic_ratio,240,180,240,420,0,-240,5.050,12.796,17.846,0.0035,0.0000,0.9965,0.9545
quadratic_ratio,240,180,300,180,-60,0,13.098,15.202,28.300,0.2350,0.0000,0.7650,0.4925
quadratic_ratio,240,180,300,240,-60,-60,10.004,14.947,24.951,0.0460,0.0000,0.9540,0.7950
quadratic_ratio,240,180,300,300,-60,-120,8.018,14.781,22.800,0.0080,0.0000,0.9920,0.9340
quadratic_ratio,240,180,300,360,-60,-180,6.202,14.739,20.941,0.0010,0.0000,0.9990,0.9825
quadratic_ratio,240,180,300,420,-60,-240,5.074,14.755,19.829,0.0000,0.0000,1.0000,0.9955
quadratic_ratio,240,180,360,180,-120,0,13.011,16.308,29.319,0.1105,0.0000,0.8895,0.6285
quadratic_ratio,240,180,360,240,-120,-60,10.114,16.085,26.200,0.0140,0.0000,0.9860,0.8885
quadratic_ratio,240,180,360,300,-120,-120,7.990,16.013,24.003,0.0025,0.0000,0.9975,0.9705
quadratic_ratio,240,180,360,360,-120,-180,6.199,16.006,22.206,0.0000,0.0000,1.0000,0.9965
quadratic_ratio,240,180,360,420,-120,-240,5.024,16.023,21.047,0.0000,0.0000,1.0000,0.9970
quadratic_ratio,240,180,420,180,-180,0,12.954,17.215,30.169,0.0495,0.0000,0.9505,0.7590
quadratic_ratio,240,180,420,240,-180,-60,9.956,17.023,26.979,0.0040,0.0000,0.9960,0.9510
quadratic_ratio,240,180,420,300,-180,-120,7.971,17.019,24.990,0.0005,0.0000,0.9995,0.9925
quadratic_ratio,240,180,420,360,-180,-180,6.157,17.006,23.162,0.0010,0.0000,0.9990,0.9980
quadratic_ratio,240,180,420,420,-180,-240,5.024,17.040,22.064,0.0000,0.0000,1.0000,0.9995
quadratic_ratio,240,240,180,180,60,60,12.874,7.253,20.128,0.9685,0.0000,0.0315,0.8585
quadratic_ratio,240,240,180,240,60,0,10.197,7.304,17.501,0.8305,0.0000,0.1695,0.5930
quadratic_ratio,240,240,180,300,60,-60,8.248,7.480,15.728,0.6000,0.0000,0.4000,0.4550
quadratic_ratio,240,240,180,360,60,-120,6.470,7.386,13.856,0.3770,0.0000,0.6230,0.4365
quadratic_ratio,240,240,180,420,60,-180,5.194,7.375,12.569,0.2170,0.0000,0.7830,0.5150
quadratic_ratio,240,240,240,180,0,60,13.123,10.248,23.370,0.8215,0.0000,0.1785,0.5995
quadratic_ratio,240,240,240,240,0,0,10.308,10.360,20.668,0.4945,0.0000,0.5055,0.4615
quadratic_ratio,240,240,240,300,0,-60,8.185,10.295,18.480,0.2470,0.0000,0.7530,0.5390
quadratic_ratio,240,240,240,360,0,-120,6.213,10.182,16.395,0.0805,0.0000,0.9195,0.7130
quadratic_ratio,240,240,240,420,0,-180,4.992,10.152,15.145,0.0370,0.0000,0.9630,0.8295
quadratic_ratio,240,240,300,180,-60,60,13.164,12.560,25.724,0.5740,0.0000,0.4260,0.4520
quadratic_ratio,240,240,300,240,-60,0,10.267,12.509,22.776,0.2275,0.0000,0.7725,0.5380
quadratic_ratio,240,240,300,300,-60,-60,8.081,12.287,20.368,0.0810,0.0000,0.9190,0.7255
quadratic_ratio,240,240,300,360,-60,-120,6.239,12.329,18.569,0.0130,0.0000,0.9870,0.8835
quadratic_ratio,240,240,300,420,-60,-180,5.002,12.276,17.278,0.0065,0.0000,0.9935,0.9435
quadratic_ratio,240,240,360,180,-120,60,13.256,14.447,27.703,0.3285,0.0000,0.6715,0.4300
quadratic_ratio,240,240,360,240,-120,0,10.133,14.261,24.394,0.0820,0.0000,0.9180,0.7310
quadratic_ratio,240,240,360,300,-120,-60,8.006,14.068,22.074,0.0150,0.0000,0.9850,0.8830
quadratic_ratio,240,240,360,360,-120,-120,6.221,13.960,20.181,0.0030,0.0000,0.9970,0.9670
quadratic_ratio,240,240,360,420,-120,-180,4.975,13.934,18.909,0.0020,0.0000,0.9980,0.9905
quadratic_ratio,240,240,420,180,-180,60,13.200,15.614,28.815,0.1875,0.0000,0.8125,0.5250
quadratic_ratio,240,240,420,240,-180,0,10.092,15.404,25.496,0.0295,0.0000,0.9705,0.8330
quadratic_ratio,240,240,420,300,-180,-60,7.972,15.223,23.195,0.0045,0.0000,0.9955,0.9460
quadratic_ratio,240,240,420,360,-180,-120,6.241,15.126,21.367,0.0015,0.0000,0.9985,0.9855
quadratic_ratio,240,240,420,420,-180,-180,4.981,15.200,20.181,0.0000,0.0000,1.0000,0.9965
quadratic_ratio,240,300,180,180,60,120,12.821,5.413,18.234,0.9940,0.0000,0.0060,0.9595
quadratic_ratio,240,300,180,240,60,60,10.071,5.496,15.567,0.9455,0.0000,0.0545,0.7685
quadratic_ratio,240,300,180,300,60,0,8.188,5.487,13.675,0.8230,0.0000,0.1770,0.5810
quadratic_ratio,240,300,180,360,60,-60,6.459,5.625,12.084,0.6185,0.0000,0.3815,0.4065
quadratic_ratio,240,300,180,420,60,-120,5.233,5.646,10.878,0.4325,0.0000,0.5675,0.3855
quadratic_ratio,240,300,240,180,0,120,12.973,8.088,21.061,0.9490,0.0000,0.0510,0.7970
quadratic_ratio,240,300,240,240,0,60,10.197,8.194,18.391,0.7500,0.0000,0.2500,0.5200
quadratic_ratio,240,300,240,300,0,0,8.262,8.298,16.560,0.5130,0.0000,0.4870,0.4275
quadratic_ratio,240,300,240,360,0,-60,6.399,8.296,14.694,0.2565,0.0000,0.7435,0.4985
quadratic_ratio,240,300,240,420,0,-120,5.130,8.076,13.206,0.1470,0.0000,0.8530,0.5870
quadratic_ratio,240,300,300,180,-60,120,13.075,10.139,23.213,0.8340,0.0000,0.1660,0.5930
quadratic_ratio,240,300,300,240,-60,60,10.298,10.201,20.499,0.5140,0.0000,0.4860,0.4410
quadratic_ratio,240,300,300,300,-60,0,8.213,10.241,18.453,0.2370,0.0000,0.7630,0.5245
quadratic_ratio,240,300,300,360,-60,-60,6.309,10.191,16.500,0.0905,0.0000,0.9095,0.7005
quadratic_ratio,240,300,300,420,-60,-120,5.097,10.070,15.167,0.0420,0.0000,0.9580,0.8135
quadratic_ratio,240,300,360,180,-120,120,13.169,12.409,25.578,0.6100,0.0000,0.3900,0.4315
quadratic_ratio,240,300,360,240,-120,60,10.367,12.238,22.605,0.2640,0.0000,0.7360,0.5060
quadratic_ratio,240,300,360,300,-120,0,8.164,12.219,20.383,0.0900,0.0000,0.9100,0.7170
quadratic_ratio,240,300,360,360,-120,-60,6.353,12.043,18.396,0.0345,0.0000,0.9655,0.8605
quadratic_ratio,240,300,360,420,-120,-120,5.036,11.968,17.004,0.0065,0.0000,0.9935,0.9435
quadratic_ratio,240,300,420,180,-180,120,13.353,13.870,27.223,0.4285,0.0000,0.5715,0.4185
quadratic_ratio,240,300,420,240,-180,60,10.201,13.612,23.813,0.1305,0.0000,0.8695,0.6475
quadratic_ratio,240,300,420,300,-180,0,8.059,13.476,21.535,0.0395,0.0000,0.9605,0.8455
quadratic_ratio,240,300,420,360,-180,-60,6.189,13.436,19.625,0.0075,0.0000,0.9925,0.9515
quadratic_ratio,240,300,420,420,-180,-120,5.018,13.486,18.505,0.0005,0.0000,0.9995,0.9835
quadratic_ratio,240,360,180,180,60,180,12.864,3.979,16.843,0.9995,0.0000,0.0005,0.9885
quadratic_ratio,240,360,180,240,60,120,10.038,4.028,14.066,0.9840,0.0000,0.0160,0.8900
quadratic_ratio,240,360,180,300,60,60,8.075,4.086,12.162,0.9345,0.0000,0.0655,0.7145
quadratic_ratio,240,360,180,360,60,0,6.388,4.136,10.523,0.8030,0.0000,0.1970,0.5170
quadratic_ratio,240,360,180,420,60,-60,5.221,4.267,9.489,0.6475,0.0000,0.3525,0.3730
quadratic_ratio,240,360,240,180,0,180,12.932,6.333,19.265,0.9925,0.0000,0.0075,0.9185
quadratic_ratio,240,360,240,240,0,120,10.209,6.256,16.465,0.9060,0.0000,0.0940,0.7015
quadratic_ratio,240,360,240,300,0,60,8.379,6.329,14.707,0.7570,0.0000,0.2430,0.5180
quadratic_ratio,240,360,240,360,0,0,6.399,6.355,12.754,0.5045,0.0000,0.4955,0.3945
quadratic_ratio,240,360,240,420,0,-60,5.186,6.310,11.496,0.3465,0.0000,0.6535,0.4260
quadratic_ratio,240,360,300,180,-60,180,12.921,8.264,21.185,0.9385,0.0000,0.0615,0.7760
quadratic_ratio,240,360,300,240,-60,120,10.278,8.467,18.745,0.7230,0.0000,0.2770,0.5190
quadratic_ratio,240,360,300,300,-60,60,8.245,8.433,16.678,0.4690,0.0000,0.5310,0.4330
quadratic_ratio,240,360,300,360,-60,0,6.291,8.370,14.662,0.2320,0.0000,0.7680,0.5200
quadratic_ratio,240,360,300,420,-60,-60,5.077,8.403,13.480,0.1150,0.0000,0.8850,0.6330
quadratic_ratio,240,360,360,180,-120,180,13.021,10.092,23.113,0.8350,0.0000,0.1650,0.6095
quadratic_ratio,240,360,360,240,-120,120,10.335,10.265,20.601,0.4965,0.0000,0.5035,0.4580
quadratic_ratio,240,360,360,300,-120,60,8.220,10.319,18.538,0.2440,0.0000,0.7560,0.5325
quadratic_ratio,240,360,360,360,-120,0,6.188,10.186,16.373,0.0865,0.0000,0.9135,0.7235
quadratic_ratio,240,360,360,420,-120,-60,5.003,10.109,15.111,0.0425,0.0000,0.9575,0.8085
quadratic_ratio,240,360,420,180,-180,180,13.198,12.014,25.212,0.6505,0.0000,0.3495,0.4495
quadratic_ratio,240,360,420,240,-180,120,10.371,11.912,22.284,0.3105,0.0000,0.6895,0.4990
quadratic_ratio,240,360,420,300,-180,60,8.153,11.724,19.877,0.1220,0.0000,0.8780,0.6700
quadratic_ratio,240,360,420,360,-180,0,6.274,11.652,17.926,0.0355,0.0000,0.9645,0.8280
quadratic_ratio,240,360,420,420,-180,-60,4.989,11.595,16.584,0.0115,0.0000,0.9885,0.9240
quadratic_ratio,240,420,180,180,60,240,12.825,3.224,16.049,0.9995,0.0000,0.0005,0.9955
quadratic_ratio,240,420,180,240,60,180,9.936,3.180,13.117,0.9940,0.0000,0.0060,0.9475
quadratic_ratio,240,420,180,300,60,120,8.146,3.236,11.382,0.9730,0.0000,0.0270,0.8030
quadratic_ratio,240,420,180,360,60,60,6.386,3.289,9.675,0.8895,0.0000,0.1105,0.6010
quadratic_ratio,240,420,180,420,60,0,5.189,3.372,8.561,0.7640,0.0000,0.2360,0.4310
quadratic_ratio,240,420,240,180,0,240,12.713,4.965,17.677,0.9970,0.0000,0.0030,0.9715
quadratic_ratio,240,420,240,240,0,180,10.007,5.005,15.012,0.9580,0.0000,0.0420,0.8160
quadratic_ratio,240,420,240,300,0,120,8.188,5.085,13.273,0.8640,0.0000,0.1360,0.6140
quadratic_ratio,240,420,240,360,0,60,6.346,5.216,11.563,0.6525,0.0000,0.3475,0.4310
quadratic_ratio,240,420,240,420,0,0,5.197,5.207,10.404,0.4925,0.0000,0.5075,0.3620
quadratic_ratio,240,420,300,180,-60,240,12.884,6.856,19.740,0.9770,0.0000,0.0230,0.8760
quadratic_ratio,240,420,300,240,-60,180,10.178,6.866,17.044,0.8680,0.0000,0.1320,0.6330
quadratic_ratio,240,420,300,300,-60,120,8.149,7.013,15.162,0.6400,0.0000,0.3600,0.4655
quadratic_ratio,240,420,300,360,-60,60,6.521,7.058,13.579,0.4275,0.0000,0.5725,0.4105
quadratic_ratio,240,420,300,420,-60,0,5.202,7.056,12.258,0.2525,0.0000,0.7475,0.4795
quadratic_ratio,240,420,360,180,-120,240,12.914,8.607,21.520,0.9205,0.0000,0.0795,0.7420
quadratic_ratio,240,420,360,240,-120,180,10.291,8.944,19.236,0.6680,0.0000,0.3320,0.4880
quadratic_ratio,240,420,360,300,-120,120,8.348,8.846,17.194,0.4360,0.0000,0.5640,0.4290
quadratic_ratio,240,420,360,360,-120,60,6.410,8.808,15.218,0.2075,0.0000,0.7925,0.5505
quadratic_ratio,240,420,360,420,-120,0,5.112,8.699,13.811,0.1045,0.0000,0.8955,0.6850
quadratic_ratio,240,420,420,180,-180,240,13.047,10.130,23.177,0.8275,0.0000,0.1725,0.6025
quadratic_ratio,240,420,420,240,-180,180,10.299,10.313,20.612,0.4965,0.0000,0.5035,0.4345
quadratic_ratio,240,420,420,300,-180,120,8.031,10.293,18.324,0.2340,0.0000,0.7660,0.5415
quadratic_ratio,240,420,420,360,-180,60,6.258,10.070,16.329,0.0965,0.0000,0.9035,0.6990
quadratic_ratio,240,420,420,420,-180,0,5.087,10.085,15.172,0.0370,0.0000,0.9630,0.8105
quadratic_ratio,300,180,180,180,120,0,14.902,10.052,24.953,0.9570,0.0000,0.0430,0.8040
quadratic_ratio,300,180,180,240,120,-60,12.403,10.258,22.662,0.7550,0.0000,0.2450,0.5290
quadratic_ratio,300,180,180,300,120,-120,10.351,10.389,20.740,0.5005,0.0000,0.4995,0.4425
quadratic_ratio,300,180,180,360,120,-180,8.492,10.248,18.741,0.2900,0.0000,0.7100,0.4970
quadratic_ratio,300,180,180,420,120,-240,6.917,10.252,17.169,0.1220,0.0000,0.8780,0.6405
quadratic_ratio,300,180,240,180,60,0,15.262,13.129,28.391,0.7915,0.0000,0.2085,0.5135
quadratic_ratio,300,180,240,240,60,-60,12.610,13.219,25.828,0.4155,0.0000,0.5845,0.4420
quadratic_ratio,300,180,240,300,60,-120,10.159,13.111,23.270,0.1625,0.0000,0.8375,0.6145
quadratic_ratio,300,180,240,360,60,-180,8.286,12.943,21.229,0.0555,0.0000,0.9445,0.7630
quadratic_ratio,300,180,240,420,60,-240,6.875,12.812,19.686,0.0210,0.0000,0.9790,0.8720
quadratic_ratio,300,180,300,180,0,0,15.190,15.264,30.454,0.4895,0.0000,0.5105,0.3630
quadratic_ratio,300,180,300,240,0,-60,12.475,15.136,27.611,0.1745,0.0000,0.8255,0.5765
quadratic_ratio,300,180,300,300,0,-120,10.113,14.968,25.081,0.0435,0.0000,0.9565,0.8065
quadratic_ratio,300,180,300,360,0,-180,8.244,14.814,23.058,0.0140,0.0000,0.9860,0.9115
quadratic_ratio,300,180,300,420,0,-240,6.810,14.836,21.646,0.0015,0.0000,0.9985,0.9740
quadratic_ratio,300,180,360,180,-60,0,15.329,16.558,31.887,0.3150,0.0000,0.6850,0.4020
quadratic_ratio,300,180,360,240,-60,-60,12.377,16.275,28.651,0.0755,0.0000,0.9245,0.7095
quadratic_ratio,300,180,360,300,-60,-120,10.004,16.036,26.040,0.0135,0.0000,0.9865,0.9030
quadratic_ratio,300,180,360,360,-60,-180,8.155,15.949,24.104,0.0040,0.0000,0.9960,0.9700
quadratic_ratio,300,180,360,420,-60,-240,6.755,15.993,22.748,0.0000,0.0000,1.0000,0.9915
quadratic_ratio,300,180,420,180,-120,0,15.213,17.474,32.688,0.1740,0.0000,0.8260,0.4810
quadratic_ratio,300,180,420,240,-120,-60,12.201,17.119,29.320,0.0285,0.0000,0.9715,0.8170
quadratic_ratio,300,180,420,300,-120,-120,10.091,17.014,27.104,0.0055,0.0000,0.9945,0.9480
quadratic_ratio,300,180,420,360,-120,-180,8.254,17.006,25.260,0.0005,0.0000,0.9995,0.9900
quadratic_ratio,300,180,420,420,-120,-240,6.855,16.997,23.852,0.0000,0.0000,1.0000,0.9970
quadratic_ratio,300,240,180,180,120,60,14.804,7.178,21.982,0.9955,0.0000,0.0045,0.9650
quadratic_ratio,300,240,180,240,120,0,12.392,7.248,19.640,0.9525,0.0000,0.0475,0.8100
quadratic_ratio,300,240,180,300,120,-60,10.263,7.369,17.631,0.8315,0.0000,0.1685,0.5950
quadratic_ratio,300,240,180,360,120,-120,8.547,7.381,15.928,0.6555,0.0000,0.3445,0.4705
quadratic_ratio,300,240,180,420,120,-180,7.063,7.377,14.439,0.4630,0.0000,0.5370,0.4185
quadratic_ratio,300,240,240,180,60,60,14.816,10.155,24.971,0.9480,0.0000,0.0520,0.7855
quadratic_ratio,300,240,240,240,60,0,12.431,10.175,22.606,0.7710,0.0000,0.2290,0.5450
quadratic_ratio,300,240,240,300,60,-60,10.326,10.402,20.729,0.4895,0.0000,0.5105,0.4545
quadratic_ratio,300,240,240,360,60,-120,8.424,10.269,18.693,0.2775,0.0000,0.7225,0.5110
quadratic_ratio,300,240,240,420,60,-180,6.925,10.084,17.009,0.1425,0.0000,0.8575,0.6195
quadratic_ratio,300,240,300,180,0,60,15.145,12.492,27.636,0.8205,0.0000,0.1795,0.5575
quadratic_ratio,300,240,300,240,0,0,12.732,12.681,25.413,0.5070,0.0000,0.4930,0.4400
quadratic_ratio,300,240,300,300,0,-60,10.246,12.508,22.755,0.2350,0.0000,0.7650,0.5555
quadratic_ratio,300,240,300,360,0,-120,8.294,12.383,20.677,0.0795,0.0000,0.9205,0.7225
quadratic_ratio,300,240,300,420,0,-180,6.834,12.332,19.166,0.0360,0.0000,0.9640,0.8575
quadratic_ratio,300,240,360,180,-60,60,15.206,14.444,29.650,0.6055,0.0000,0.3945,0.4095
quadratic_ratio,300,240,360,240,-60,0,12.528,14.370,26.898,0.2630,0.0000,0.7370,0.4970
quadratic_ratio,300,240,360,300,-60,-60,10.143,14.271,24.414,0.0840,0.0000,0.9160,0.7325
quadratic_ratio,300,240,360,360,-60,-120,8.238,14.094,22.332,0.0230,0.0000,0.9770,0.8665
quadratic_ratio,300,240,360,420,-60,-180,6.726,14.043,20.770,0.0040,0.0000,0.9960,0.9485
quadratic_ratio,300,240,420,180,-120,60,15.360,15.773,31.133,0.4380,0.0000,0.5620,0.3865
quadratic_ratio,300,240,420,240,-120,0,12.402,15.432,27.835,0.1455,0.0000,0.8545,0.6110
quadratic_ratio,300,240,420,300,-120,-60,10.105,15.370,25.475,0.0335,0.0000,0.9665,0.8360
quadratic_ratio,300,240,420,360,-120,-120,8.208,15.146,23.354,0.0100,0.0000,0.9900,0.9315
quadratic_ratio,300,240,420,420,-120,-180,6.790,15.244,22.035,0.0015,0.0000,0.9985,0.9780
quadratic_ratio,300,300,180,180,120,120,14.832,5.372,20.203,0.9995,0.0000,0.0005,0.9900
quadratic_ratio,300,300,180,240,120,60,12.239,5.456,17.695,0.9930,0.0000,0.0070,0.9225
quadratic_ratio,300,300,180,300,120,0,10.113,5.479,15.592,0.9555,0.0000,0.0445,0.7750
quadratic_ratio,300,300,180,360,120,-60,8.374,5.508,13.882,0.8305,0.0000,0.1695,0.6050
quadratic_ratio,300,300,180,420,120,-120,7.075,5.574,12.649,0.7035,0.0000,0.2965,0.4595
quadratic_ratio,300,300,240,180,60,120,14.806,8.065,22.871,0.9905,0.0000,0.0095,0.9270
quadratic_ratio,300,300,240,240,60,60,12.451,8.039,20.490,0.9340,0.0000,0.0660,0.7500
quadratic_ratio,300,300,240,300,60,0,10.303,8.224,18.526,0.7590,0.0000,0.2410,0.5125
quadratic_ratio,300,300,240,360,60,-60,8.416,8.308,16.724,0.5180,0.0000,0.4820,0.4375
quadratic_ratio,300,300,240,420,60,-120,7.045,8.216,15.261,0.3415,0.0000,0.6585,0.4510
quadratic_ratio,300,300,300,180,0,120,14.948,10.111,25.060,0.9495,0.0000,0.0505,0.7925
quadratic_ratio,300,300,300,240,0,60,12.557,10.329,22.886,0.7845,0.0000,0.2155,0.5315
quadratic_ratio,300,300,300,300,0,0,10.290,10.380,20.669,0.4925,0.0000,0.5075,0.4470
quadratic_ratio,300,300,300,360,0,-60,8.560,10.262,18.822,0.2910,0.0000,0.7090,0.4930
quadratic_ratio,300,300,300,420,0,-120,6.948,10.215,17.163,0.1335,0.0000,0.8665,0.6400
quadratic_ratio,300,300,360,180,-60,120,15.143,12.219,27.362,0.8460,0.0000,0.1540,0.5980
quadratic_ratio,300,300,360,240,-60,60,12.511,12.457,24.968,0.5025,0.0000,0.4975,0.4360
quadratic_ratio,300,300,360,300,-60,0,10.274,12.402,22.675,0.2425,0.0000,0.7575,0.5295
quadratic_ratio,300,300,360,360,-60,-60,8.353,12.188,20.541,0.1005,0.0000,0.8995,0.7035
quadratic_ratio,300,300,360,420,-60,-120,6.862,12.091,18.952,0.0350,0.0000,0.9650,0.8225
quadratic_ratio,300,300,420,180,-120,120,15.341,13.956,29.297,0.6895,0.0000,0.3105,0.4595
quadratic_ratio,300,300,420,240,-120,60,12.585,13.950,26.534,0.3145,0.0000,0.6855,0.4485
quadratic_ratio,300,300,420,300,-120,0,10.129,13.629,23.758,0.1170,0.0000,0.8830,0.6515
quadratic_ratio,300,300,420,360,-120,-60,8.277,13.540,21.817,0.0425,0.0000,0.9575,0.8355
quadratic_ratio,300,300,420,420,-120,-120,6.836,13.409,20.245,0.0195,0.0000,0.9805,0.9025
quadratic_ratio,300,360,180,180,120,180,14.868,3.973,18.841,1.0000,0.0000,0.0000,0.9990
quadratic_ratio,300,360,180,240,120,120,12.226,3.990,16.215,0.9975,0.0000,0.0025,0.9775
quadratic_ratio,300,360,180,300,120,60,10.044,4.007,14.051,0.9835,0.0000,0.0165,0.8915
quadratic_ratio,300,360,180,360,120,0,8.350,3.950,12.300,0.9460,0.0000,0.0540,0.7690
quadratic_ratio,300,360,180,420,120,-60,6.949,4.119,11.068,0.8485,0.0000,0.1515,0.5760
quadratic_ratio,300,360,240,180,60,180,14.870,6.123,20.994,1.0000,0.0000,0.0000,0.9820
quadratic_ratio,300,360,240,240,60,120,12.237,6.287,18.523,0.9755,0.0000,0.0245,0.8840
quadratic_ratio,300,360,240,300,60,60,10.167,6.372,16.538,0.8965,0.0000,0.1035,0.7005
quadratic_ratio,300,360,240,360,60,0,8.343,6.274,14.617,0.7620,0.0000,0.2380,0.5330
quadratic_ratio,300,360,240,420,60,-60,7.044,6.449,13.492,0.5760,0.0000,0.4240,0.4095
quadratic_ratio,300,360,300,180,0,180,14.877,8.267,23.144,0.9865,0.0000,0.0135,0.9235
quadratic_ratio,300,360,300,240,0,120,12.405,8.300,20.705,0.9080,0.0000,0.0920,0.7245
quadratic_ratio,300,360,300,300,0,60,10.211,8.395,18.605,0.7390,0.0000,0.2610,0.5010
quadratic_ratio,300,360,300,360,0,0,8.487,8.463,16.950,0.4990,0.0000,0.5010,0.4335
quadratic_ratio,300,360,300,420,0,-60,7.031,8.495,15.526,0.3135,0.0000,0.6865,0.4810
quadratic_ratio,300,360,360,180,-60,180,14.924,10.094,25.017,0.9580,0.0000,0.0420,0.7835
quadratic_ratio,300,360,360,240,-60,120,12.604,10.322,22.926,0.7790,0.0000,0.2210,0.5440
quadratic_ratio,300,360,360,300,-60,60,10.267,10.357,20.624,0.4915,0.0000,0.5085,0.4525
quadratic_ratio,300,360,360,360,-60,0,8.421,10.240,18.661,0.2820,0.0000,0.7180,0.5140
quadratic_ratio,300,360,360,420,-60,-60,6.835,10.141,16.976,0.1290,0.0000,0.8710,0.6460
quadratic_ratio,300,360,420,180,-120,180,15.055,11.889,26.943,0.8720,0.0000,0.1280,0.6115
quadratic_ratio,300,360,420,240,-120,120,12.563,12.021,24.584,0.5745,0.0000,0.4255,0.4295
quadratic_ratio,300,360,420,300,-120,60,10.245,11.835,22.080,0.3025,0.0000,0.6975,0.5075
quadratic_ratio,300,360,420,360,-120,0,8.331,11.810,20.142,0.1250,0.0000,0.8750,0.6670
quadratic_ratio,300,360,420,420,-120,-60,6.801,11.784,18.585,0.0455,0.0000,0.9545,0.8015
quadratic_ratio,300,420,180,180,120,240,14.850,3.173,18.023,1.0000,0.0000,0.0000,0.9995
quadratic_ratio,300,420,180,240,120,180,12.193,3.214,15.407,0.9995,0.0000,0.0005,0.9880
quadratic_ratio,300,420,180,300,120,120,10.032,3.228,13.260,0.9945,0.0000,0.0055,0.9330
quadratic_ratio,300,420,180,360,120,60,8.219,3.145,11.364,0.9715,0.0000,0.0285,0.8275
quadratic_ratio,300,420,180,420,120,0,6.891,3.249,10.140,0.9315,0.0000,0.0685,0.6750
quadratic_ratio,300,420,240,180,60,240,14.783,5.068,19.851,1.0000,0.0000,0.0000,0.9960
quadratic_ratio,300,420,240,240,60,180,12.221,4.977,17.198,0.9920,0.0000,0.0080,0.9525
quadratic_ratio,300,420,240,300,60,120,10.223,5.013,15.236,0.9685,0.0000,0.0315,0.8230
quadratic_ratio,300,420,240,360,60,60,8.363,5.090,13.453,0.8775,0.0000,0.1225,0.6430
quadratic_ratio,300,420,240,420,60,0,6.997,5.138,12.134,0.7515,0.0000,0.2485,0.4725
